line_id,from_bus,to_bus,from_facility_code,to_facility_code,voltage_kv,length_km,asset_type,status,number_of_original_segments,topology_confidence_score,parallel_group_id,r_ohm_per_km,r_value_status,r_source_id,r_source_confidence,r_scenario_id,r_assumption_note,x_ohm_per_km,x_value_status,x_source_id,x_source_confidence,x_scenario_id,x_assumption_note,c_nf_per_km,b_siemens_per_km,c_b_value_status,c_b_source_id,c_b_source_confidence,c_b_scenario_id,c_b_assumption_note,max_i_ka,max_i_value_status,max_i_source_id,max_i_source_confidence,max_i_scenario_id,max_i_assumption_note,thermal_limit_mva,thermal_limit_value_status,thermal_limit_source_id,thermal_limit_source_confidence,thermal_limit_scenario_id,thermal_limit_assumption_note,self_loop,solver_ready,notes
ATPL_00222,0807S5063100_60,0807P5907400_60,0807S5063100,0807P5907400,60.0,7.710491,mixed,em exploração,5,0.7223,PG_0807P5907400_0807S5063100_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00223,0119S5010100_60,0102S5000700_60,0119S5010100,0102S5000700,60.0,10.635174,overhead,em exploração,7,0.9442,PG_0102S5000700_0119S5010100_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00224,1610S5001400_60,1609S5001100_60,1610S5001400,1609S5001100,60.0,20.117732,overhead,em exploração,6,0.7945,PG_1609S5001100_1610S5001400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00225,1113S5901500_60,1113S5527000_60,1113S5901500,1113S5527000,60.0,8.904847,mixed,em exploração,3,0.9118,PG_1113S5527000_1113S5901500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00226,1105S5396000_60,1105S5903300_60,1105S5396000,1105S5903300,60.0,4.173943,cable,em exploração,11,0.9191,PG_1105S5396000_1105S5903300_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00227,1105S5250000_60,1105S5396000_60,1105S5250000,1105S5396000,60.0,5.140985,overhead,em exploração,8,0.9259,PG_1105S5250000_1105S5396000_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00228,1105S5250000_60,1105S5396000_60,1105S5250000,1105S5396000,60.0,4.921133,overhead,em exploração,3,0.9236,PG_1105S5250000_1105S5396000_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00229,1106S5242000_60,1106P5397000_60,1106S5242000,1106P5397000,60.0,1.631958,cable,em exploração,3,0.769,PG_1106P5397000_1106S5242000_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00230,1805S5011300_60,1805S5001700_60,1805S5011300,1805S5001700,60.0,6.484197,overhead,em exploração,2,0.7786,PG_1805S5001700_1805S5011300_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00231,1512P5903900_60,1512S5031200_60,1512P5903900,1512S5031200,60.0,2.587608,overhead,em exploração,4,0.878,PG_1512P5903900_1512S5031200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00232,1512P5032500_60,1508S5902400_60,1512P5032500,1508S5902400,60.0,13.690865,overhead,em exploração,6,0.957,PG_1508S5902400_1512P5032500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00233,1824P5021300_60,1821S5009100_60,1824P5021300,1821S5009100,60.0,15.184653,overhead,em exploração,3,0.9208,PG_1821S5009100_1824P5021300_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00234,0808P5904200_60,0814S5060300_60,0808P5904200,0814S5060300,60.0,13.149527,overhead,em exploração,4,0.9606,PG_0808P5904200_0814S5060300_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00235,0307S5004400_60,0305P5021500_60,0307S5004400,0305P5021500,60.0,11.413804,overhead,em exploração,3,0.9322,PG_0305P5021500_0307S5004400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00236,0305P5021500_60,0305S5012300_60,0305P5021500,0305S5012300,60.0,5.779513,overhead,em exploração,2,0.9393,PG_0305P5021500_0305S5012300_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00237,1403S5799800_60,1416S5902600_60,1403S5799800,1416S5902600,60.0,10.606491,overhead,em exploração,5,0.8175,PG_1403S5799800_1416S5902600_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00238,0706S5041300_60,0712S5042500_60,0706S5041300,0712S5042500,60.0,24.278376,overhead,em exploração,5,0.809,PG_0706S5041300_0712S5042500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00239,0511S5011400_60,1413S5632800_60,0511S5011400,1413S5632800,60.0,22.381796,overhead,em exploração,4,0.9387,PG_0511S5011400_1413S5632800_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00240,1111S5903100_60,1105P5395500_60,1111S5903100,1105P5395500,60.0,2.280485,mixed,em exploração,4,0.8455,PG_1105P5395500_1111S5903100_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00241,1106S5200200_60,1106P5470000_60,1106S5200200,1106P5470000,60.0,5.292985,cable,em exploração,13,0.832,PG_1106P5470000_1106S5200200_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00242,1106P5470000_60,1106S5200200_60,1106P5470000,1106S5200200,60.0,5.292352,cable,em exploração,13,0.8287,PG_1106P5470000_1106S5200200_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00243,1106S5375000_60,1106P5470000_60,1106S5375000,1106P5470000,60.0,2.41457,cable,em exploração,6,0.9394,PG_1106P5470000_1106S5375000_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
